employee_id,first_name,last_name,address,city,country,postal,phone,email,department,position,emergency_contact_name,emergency_contact_phone,dob,created,address_lat,address_lon
E600120,Brian,Davis,48 North Valley Road,Park Orchards,Australia,3114,0411419803,Brian.Davis@education.gov.xx,Education and Training,Assistant,Kristin,04240873941,16-Jul-1987,30-Nov-2017,-37.77398855993975,145.2107540761081
E600121,Mariah,Smith,64 Australis Drive,Derrimut,Australia,3026,0453286431,Mariah.Smith@dtf.gov.xx,Treasury and Finance,Operations,Benjamin,0489205491,13-Feb-1958,08-Jan-2017,-37.80485310914597,144.76650617951447
E600122,Brian,Cross,26 Rattray Road,Montmorency,Australia,3094,0466210016,Brian.Cross@education.gov.xx,Education and Training,Consultant,Sandra,04140738011,28-Jan-1962,06-Dec-2016,-37.718286250000006,145.1176722618727
E600123,Amanda,Davis,85 Mick Rd,Point Cook,Australia,3030,0411414524,Amanda.Davis@education.gov.xx,Education and Training,Trainer,John,0451100354,31-Aug-1964,05-Oct-2018,-36.5986096,144.6780052
E600124,Joseph,Daniels,77 Stayton Close,Deer Park,Australia,3023,0437081634,Joseph.Daniels@health.gov.xx,Health,Assistant,Ronald,04617838853,28-Feb-1959,06-Oct-2016,-37.75938963901194,144.7588035089776
E600125,Gina,Brown,108 Chifley Drive,Maribyrnong,Australia,3032,0432378045,Gina.Brown@transport.gov.xx,Transport,Administator,Felicia,0483276012,21-Apr-1963,08-Jun-2015,-37.76627120400444,144.89380587856593
E600126,Eric,Knight,55 Northern Road,Heidelberg Heights,Australia,3081,0427601989,Eric.Knight@health.gov.xx,Health,Advisor,Jessica,04627695476,27-Dec-1960,24-Mar-2015,-37.73045045,145.060268
E600127,Kaitlyn,Foster,64 Beverly Hills Drive,Templestowe,Australia,3106,0432565737,Kaitlyn.Foster@education.gov.xx,Education and Training,Advisor,Heidi,04108595817,31-Oct-1978,11-May-2016,-37.757074753968276,145.16586374394365
E600128,Mary,Brown,33 Clyde Ave,Cheltenham,Australia,3192,0453203088,Mary.Brown@education.gov.xx,Education and Training,Coordinator,Kathy,04244732982,05-Jun-1963,08-Feb-2020,-36.5986096,144.6780052
E600129,Gina,Dennis,38 Railway Place,Fairfield,Australia,3078,0461642336,Gina.Dennis@health.gov.xx,Health,Team Leader,Kristin,04556228872,18-Jun-1965,21-Nov-2019,-37.7795681,145.0164914
E600130,Stephanie,Brown,49 Parkvista Drive,Truganina,Australia,3029,0451279285,Stephanie.Brown@delwp.gov.xx,"Environment, Land, Water and Planning",Operations,Miranda,04138076524,03-Feb-1990,29-Jan-2017,-37.86428135,144.72628697743153
E600131,Andrew,Davis,105 Calder Park Drive,Calder Park,Australia,3037,0462257967,Andrew.Davis@education.gov.xx,Education and Training,Coordinator,Sonya,04665485598,18-Apr-1958,26-May-2015,-37.6763244969396,144.76600877256033
E600132,Robin,Perez,22 Plummer Street,Port Melbourne,Australia,3207,0435032925,Robin.Perez@delwp.gov.xx,"Environment, Land, Water and Planning",Coordinator,Felicia,04513793387,22-Dec-1964,02-Feb-2017,-37.831100779624634,144.93324153733943
E600133,Bryan,Cline,116 Harry St,Point Cook,Australia,3030,0447808044,Bryan.Cline@education.gov.xx,Education and Training,Coordinator,Bryce,04535538176,11-Sep-1987,05-Nov-2016,-36.5986096,144.6780052
E600134,Steven,Powell,121 Airside Road,Melbourne Airport,Australia,3045,0479445700,Steven.Powell@education.gov.xx,Education and Training,Operations,Kelly,04327633247,27-May-1978,06-Jul-2015,-37.6830202,144.8576503
E600135,Andrew,Kim,57 Sunshine Avenue,Kealba,Australia,3021,0462901359,Andrew.Kim@education.gov.xx,Education and Training,Consultant,Sarah,04225442214,20-Aug-1992,20-Jun-2017,-37.74174885,144.82622658334424
E600136,Lori,Smith,38 Bellbird Road,Kew,Australia,3101,0446096368,Lori.Smith@health.gov.xx,Health,Coordinator,Daniel,04677648450,09-Aug-1989,21-Feb-2019,-37.798495599999995,145.01545305259467
E600137,Henry,Vance,90 Wentworth Avenue,Canterbury,Australia,3126,0461784148,Henry.Vance@dpc.gov.xx,Premier and Cabient,Coordinator,Victoria,04296990380,12-Nov-1963,10-Jan-2020,-37.82025915,145.0700553126677
E600138,Brian,Acosta,37 Kavanagh Street,Southbank,Australia,3006,0426599639,Brian.Acosta@education.gov.xx,Education and Training,Assistant,Michael,04600705723,02-Oct-1970,01-Jul-2017,-37.822824749999995,144.96579297756625
E600139,Natalie,Lyons,23 Gertz Avenue,Reservoir,Australia,3074,0473598276,Natalie.Lyons@delwp.gov.xx,"Environment, Land, Water and Planning",Consultant,Daniel,04184182312,18-Apr-1991,01-Nov-2015,-37.69986525,145.03034866225295
E600140,Vickie,Jennings,82 Rose Avenue,Niddrie,Australia,3042,0470935403,Vickie.Jennings@dtf.gov.xx,Treasury and Finance,Analyst,Mackenzie,04148520864,23-May-1991,24-Jun-2018,-37.74682407192546,144.88166998398142
E600141,Tony,Smith,98 Gardiners Creek Trail,Box Hill South,Australia,3128,0476184793,Tony.Smith@education.gov.xx,Education and Training,Team Leader,Wendy,0459589698,08-Sep-1987,01-Aug-2016,-37.835863031948385,145.1300855698007
E600142,John,Lawson,105 Bay Trail,Black Rock,Australia,3193,0423684792,John.Lawson@education.gov.xx,Education and Training,Operations,Anna,04626546647,08-Nov-1979,16-Feb-2020,-37.97891022074977,145.01737144345952
E600143,Margaret,Wilson,89 Stanley Street,Black Rock,Australia,3193,0472741245,Margaret.Wilson@education.gov.xx,Education and Training,Analyst,Jacob,04492979027,26-May-1957,01-Jan-2018,-37.973144000306526,145.02424941122302
E600144,Lisa,Perez,116 Cowper Street,Sandringham,Australia,3191,0435765859,Lisa.Perez@djpr.gov.xx,"Jobs, Precincts and Regions",Trainer,Michael,0455009671,09-Feb-1967,21-Sep-2014,-37.956685884702225,145.00923606370665
E600145,Belinda,Crosby,80 Albert Street,Reservoir,Australia,3083,0439791967,Belinda.Crosby@transport.gov.xx,Transport,Advisor,Alexandra,04414193964,02-Feb-1981,24-Sep-2018,-37.72626348940663,145.02357837250773
E600146,Molly,Burnett,121 Jenny Rd,Footscray,Australia,3011,0462487800,Molly.Burnett@education.gov.xx,Education and Training,Administator,Edwin,04473612971,17-Nov-1970,22-Dec-2015,-37.8402499,144.9312003
E600147,William,Mathis,82 Harrison Street,Box Hill North,Australia,3129,0473210609,William.Mathis@health.gov.xx,Health,Executive,Adam,04384740749,29-Jan-1960,03-Oct-2018,-37.80567004903007,145.13207883298742
E600148,Amber,Reyes,95 Terrace Way,Macleod,Australia,3086,0467427411,Amber.Reyes@education.gov.xx,Education and Training,Coordinator,Martin,0488581840,16-Oct-1976,27-Mar-2018,-37.72283385,145.0579205432503
E600149,Joseph,Webb,23 Macedon Street,,Australia,3029,0458316936,Joseph.Webb@dpc.gov.xx,Premier and Cabient,Operations,Paul,04633569434,24-Jan-1964,12-Sep-2017,-37.870123,144.7110831886606
E600150,Jason,Harrell,49 Main Road,Research,Australia,3095,0414697912,Jason.Harrell@education.gov.xx,Education and Training,Coordinator,Cristian,04434340656,18-Mar-1974,10-Aug-2016,-37.70142635,145.19262760733534
E600151,Angela,Mcmahon,28 Victoria Drive,Tottenham,Australia,3012,0438980203,Angela.Mcmahon@education.gov.xx,Education and Training,Advisor,Susan,04381260008,31-Jul-1992,31-Dec-2014,-37.80674066161237,144.8567969363262
E600152,Emily,Shaffer,120 Keady Street,Coburg North,Australia,3058,0446870624,Emily.Shaffer@dpc.gov.xx,Premier and Cabient,Analyst,Christopher,04344316709,27-Jul-1991,02-Dec-2017,-37.724341158627894,144.96667675476525
E600153,Alicia,Gutierrez,67 Canterbury Road,Forest Hill,Australia,3131,0417572777,Alicia.Gutierrez@education.gov.xx,Education and Training,Team Leader,Michael,04187760369,29-Dec-1969,07-Apr-2018,-37.83594745,145.16467043631184
E600154,Kevin,White,56 Roseneath Street,Clifton Hill,Australia,3067,0416711996,Kevin.White@education.gov.xx,Education and Training,Team Leader,Nicholas,04123551554,12-Apr-1977,16-Jun-2019,-37.79260490264003,144.9962044237136
E600155,Melissa,Farrell,61 Milburn Road,Keilor,Australia,3036,0463528237,Melissa.Farrell@health.gov.xx,Health,Assistant,Sean,04506988150,18-Sep-1974,18-Feb-2020,-37.7076821,144.8350787
E600156,Rebecca,Young,94 Upfield Cycle Path,Coburg,Australia,3058,0443854453,Rebecca.Young@dpc.gov.xx,Premier and Cabient,Coordinator,Michael,04429467583,25-Mar-1983,06-Nov-2017,-37.7419152,144.9633774295179
E600157,Bianca,Roy,93 William Street,West Melbourne,Australia,3051,0413466516,Bianca.Roy@dffh.gov.xx,"Families, Fairness and Housing",Analyst,Christian,04454178996,30-Jan-1980,29-Sep-2019,-37.8074615,144.9542722
E600158,Tyler,Duncan,38 Greenhill Road,Greensborough,Australia,3088,0413644441,Tyler.Duncan@djpr.gov.xx,"Jobs, Precincts and Regions",Administator,Melissa,04270484889,28-Feb-1982,07-Sep-2014,-37.698921995515434,145.11657649157954
E600159,Brett,Gill,92 Broadmeadows Valley Trail,Westmeadows,Australia,3047,0458038313,Brett.Gill@transport.gov.xx,Transport,Team Leader,Kyle,0496666339,03-Apr-1991,26-Jul-2019,-37.67161901524541,144.91198040340075
E600160,Anna,Banks,120 Farrell Walk,Williamstown,Australia,3016,0434551855,Anna.Banks@delwp.gov.xx,"Environment, Land, Water and Planning",Analyst,Stephanie,04304019840,13-Jul-1976,29-Jul-2018,-37.86483475,144.8848888519761
E600161,Kelly,Powell,71 Tolmie Court,Broadmeadows,Australia,3048,0445964573,Kelly.Powell@delwp.gov.xx,"Environment, Land, Water and Planning",Team Leader,Michael,04245167491,28-Oct-1981,07-Aug-2016,-37.6678011,144.9182957
E600162,Brenda,Evans,123 Munro Street,Black Rock,Australia,3191,0449989984,Brenda.Evans@education.gov.xx,Education and Training,Manager,Stephen,0414972068,17-Mar-1977,23-Oct-2019,-37.96788417634987,145.02030705753563
E600163,Lance,Brown,110 Nepean Highway,Brighton East,Australia,3187,0451767562,Lance.Brown@dffh.gov.xx,"Families, Fairness and Housing",Assistant,Billy,04572862383,10-Oct-1984,23-Nov-2014,-37.9253367,145.02595398182257
E600164,Maria,Rivas,123 Beaufort Rise,Warrandyte,Australia,3113,0466397111,Maria.Rivas@education.gov.xx,Education and Training,Coordinator,Kenneth,04442309825,05-Sep-1989,10-May-2015,-37.752604252161504,145.18787024432692
E600165,James,Moses,85 Park Street,Brunswick West,Australia,3055,0439463044,James.Moses@education.gov.xx,Education and Training,Analyst,Katelyn,04517879647,09-Jun-1976,16-Dec-2018,-37.775483824999995,144.94073187499998
E600166,Stacie,Campos,112 Dalzell Road,Point Cook,Australia,3030,0417128338,Stacie.Campos@health.gov.xx,Health,Administator,Crystal,0467721932,31-Dec-1971,21-Mar-2016,-37.931231249999996,144.7543721303593
E600167,Shannon,Wall,32 Jenny Rd,Cheltenham,Australia,3192,0452363884,Shannon.Wall@dpc.gov.xx,Premier and Cabient,Trainer,Joel,04589378434,19-Dec-1958,18-Sep-2016,-36.5986096,144.6780052
E600168,Douglas,Avila,55 Copeland Road,Westmeadows,Australia,3049,0447894704,Douglas.Avila@education.gov.xx,Education and Training,Director,Aaron,04671119561,09-Feb-1968,11-Sep-2016,-37.67759861661551,144.87355976871453
E600169,Randall,Copeland,123 Fairbairn Road,Sunshine West,Australia,3020,0450450651,Randall.Copeland@transport.gov.xx,Transport,Operations,Jeff,04607081715,02-Dec-1969,30-Jun-2018,-37.80772328085873,144.8183454549935
E600170,Amber,Russell,119 Urban Street,Braeside,Australia,3195,0439697490,Amber.Russell@education.gov.xx,Education and Training,Consultant,Carolyn,04371064829,27-Oct-1989,15-Jan-2017,-37.9984958,145.1117879
E600171,Gloria,Powers,116 Distribution Drive,Truganina,Australia,3029,0445042730,Gloria.Powers@health.gov.xx,Health,Consultant,Cole,0488512657,03-Apr-1989,06-Jul-2019,-37.81655983648987,144.76106947417045
E600172,Lee,Peters,50 La Scala Avenue,Maribyrnong,Australia,3011,0437023672,Lee.Peters@education.gov.xx,Education and Training,Advisor,Carrie,04380523399,10-Jul-1988,24-Feb-2015,-37.78220885,144.8949301869552
E600173,Carol,Crane,109 Yarra Flats Entry Road,Eaglemont,Australia,3084,0460723825,Carol.Crane@dtf.gov.xx,Treasury and Finance,Analyst,Andrew,04104305058,14-Dec-1986,04-Feb-2015,-37.76319826425604,145.0773324014373
E600174,Martin,Gilbert,48 Charles Street,Kew,Australia,3101,0472686024,Martin.Gilbert@transport.gov.xx,Transport,Director,Peter,04650610042,25-Jul-1978,15-Apr-2019,-37.81230805,145.0317351736652
E600175,Brad,Scott,38 Beacon Road,Port Melbourne,Australia,3207,0420834905,Brad.Scott@education.gov.xx,Education and Training,Administator,Laurie,04615358736,12-Oct-1978,07-Aug-2019,-37.835464099999996,144.92909884452115
E600176,Cynthia,Parker,58 Milne Street,Templestowe,Australia,3106,0459384639,Cynthia.Parker@dffh.gov.xx,"Families, Fairness and Housing",Coordinator,Jeremiah,04663872939,25-Aug-1974,12-Mar-2017,-37.75862075,145.1270713289639
E600177,Anne,Ellis,24 Lawrance Street,Murrumbeena,Australia,3148,0419103608,Anne.Ellis@education.gov.xx,Education and Training,Assistant,Evan,04488170475,08-Feb-1983,19-Mar-2018,-37.889703831521416,145.0765553547057
E600178,Lisa,Cox,42 Springhill Road,Hurstbridge,Australia,3099,0476764165,Lisa.Cox@dffh.gov.xx,"Families, Fairness and Housing",Administator,Kelli,04596290455,02-Apr-1970,15-Nov-2018,-37.6395725,145.1791084
E600179,Nathan,Simmons,81 Kearney Lane,Templestowe,Australia,3106,0436894266,Nathan.Simmons@health.gov.xx,Health,Team Leader,Michele,04546136537,26-Jul-1982,06-Aug-2019,-37.7405063,145.1729858
E600180,Miguel,Guerra,92 Boundary Road,Laverton North,Australia,3026,0477957484,Miguel.Guerra@dtf.gov.xx,Treasury and Finance,Analyst,Virginia,04573650427,21-Jul-1977,16-Oct-2018,-37.813433536838176,144.78509850548693
E600181,Angela,Hill,65 Park Street,Parkville,Australia,3055,0460083124,Angela.Hill@dpc.gov.xx,Premier and Cabient,Analyst,Courtney,04509302457,20-Sep-1975,11-Oct-2016,-37.77767885,144.958782475
E600182,Timothy,Larsen,40 Darebin Road,Fairfield,Australia,3078,0454465230,Timothy.Larsen@health.gov.xx,Health,Analyst,Christopher,04651154616,12-Sep-1981,21-Jul-2019,-37.76602271428572,145.02350168571428
E600183,Chad,Chen,36 Coleraine Street,Broadmeadows,Australia,3047,0471804279,Chad.Chen@health.gov.xx,Health,Coordinator,Brian,04445422023,05-Jul-1990,06-Nov-2017,-37.6773544,144.92180564937314
E600184,James,Gonzalez,48 Fred St,Cheltenham,Australia,3192,0425994929,James.Gonzalez@education.gov.xx,Education and Training,Consultant,Dwayne,04421027224,09-Mar-1970,27-Sep-2017,-36.5986096,144.6780052
E600185,Christopher,Garcia,97 Gumtree Road,Research,Australia,3095,0445578070,Christopher.Garcia@education.gov.xx,Education and Training,Operations,Andrea,04144236986,19-Sep-1992,17-Sep-2016,-37.717063052503285,145.17781421471173
E600186,Anthony,Hall,108 Fairbairn Road,Sunshine West,Australia,3020,0452403935,Anthony.Hall@education.gov.xx,Education and Training,Analyst,Robert,04158259933,08-May-1962,26-Oct-2018,-37.81472526868532,144.81725946592377
E600187,Kyle,Carrillo,49 Glenlyon Road,Brunswick East,Australia,3056,0466146222,Kyle.Carrillo@education.gov.xx,Education and Training,Administator,Mitchell,04438303301,08-Mar-1960,10-Mar-2018,-37.77285785714285,144.9722500357143
E600188,Dean,Davis,89 Venice Court,Glen Waverley,Australia,3150,0427685879,Dean.Davis@dtf.gov.xx,Treasury and Finance,Operations,Emily,04348496782,21-Jul-1983,16-Jan-2019,-37.8629802,145.1588962
E600189,Warren,Smith,53 Keith Court,Research,Australia,3095,0431934698,Warren.Smith@dffh.gov.xx,"Families, Fairness and Housing",Team Leader,Timothy,0455747348,02-Aug-1985,01-Nov-2014,-37.712998,145.1828763
E600190,Lynn,Moore,89 Salisbury Street,Glenroy,Australia,3046,0434304001,Lynn.Moore@education.gov.xx,Education and Training,Team Leader,Cory,04201246695,22-Mar-1983,07-Jul-2019,-37.70217474323264,144.91913841184996
E600191,April,Hebert,74 Clydebank Road,Essendon West,Australia,3034,0446335118,April.Hebert@education.gov.xx,Education and Training,Analyst,Angela,04675524841,09-Apr-1964,26-Nov-2015,-37.7554575,144.8879155
E600192,Larry,Carpenter,76 Louis Street,Greensborough,Australia,3088,0463416110,Larry.Carpenter@health.gov.xx,Health,Manager,Elizabeth,04373532607,22-Oct-1979,20-Dec-2018,-37.7113961,145.1030644
E600193,William,Mcdaniel,34 Illawarra Street,Williamstown,Australia,3016,0467496979,William.Mcdaniel@djpr.gov.xx,"Jobs, Precincts and Regions",Advisor,Bradley,0499065921,22-May-1988,29-Nov-2018,-37.869568631094396,144.9004883935906
E600194,Samantha,Tanner,109 Nicholson Street,Coburg,Australia,3058,0459124091,Samantha.Tanner@transport.gov.xx,Transport,Team Leader,Andrea,04597795171,31-May-1961,31-Jul-2018,-37.74805325,144.9774252207269
E600195,Nicole,Dixon,59 Eastern Freeway,Balwyn North,Australia,3105,0460443108,Nicole.Dixon@education.gov.xx,Education and Training,Coordinator,Mark,0451828549,11-Aug-1969,29-Apr-2015,-37.78182270157733,145.098968987381
E600196,Betty,Cruz,95 Harley Court,Thomastown,Australia,3060,0460684733,Betty.Cruz@health.gov.xx,Health,Manager,Danielle,04163519151,18-Sep-1964,19-Aug-2018,-37.6813017,144.9875434
E600197,Brandon,Robinson,91 Melrose Street,Mont Albert North,Australia,3129,0430606700,Brandon.Robinson@dtf.gov.xx,Treasury and Finance,Trainer,Todd,0454683938,03-Sep-1965,06-Feb-2015,-37.811330441185,145.11571200825279
E600198,Michael,Martin,40 Station Street,Box Hill,Australia,3128,0466299064,Michael.Martin@transport.gov.xx,Transport,Administator,Jeremy,04219639668,23-Sep-1984,31-Jan-2016,-37.820011949999994,145.1230830565181
E600199,Joseph,Mcgee,21 Mansfield Street,Thornbury,Australia,3078,0419268890,Joseph.Mcgee@education.gov.xx,Education and Training,Director,Catherine,0450218704,14-May-1980,19-Oct-2016,-37.75873240131399,145.0230785624474
E600200,Jacob,Harmon,93 The Grange,Yallambie,Australia,3085,0425378728,Jacob.Harmon@education.gov.xx,Education and Training,Consultant,Ryan,04194192945,31-Oct-1964,25-May-2018,-37.721116800000004,145.10148705770575
E600201,Julie,Hudson,58 Lion Road,Williamstown,Australia,3016,0465174253,Julie.Hudson@dffh.gov.xx,"Families, Fairness and Housing",Advisor,Jenny,04118267640,28-Sep-1957,10-Mar-2015,-37.8650321,144.91595214746928
E600202,Jacob,Christian,64 Warrigal Road,Malvern East,Australia,3148,0468954548,Jacob.Christian@education.gov.xx,Education and Training,Executive,Randy,04599905113,25-Sep-1959,12-May-2017,-37.8895405,145.0886023
E600203,Christina,Tucker,35 Sunline Drive,Truganina,Australia,3026,0422741765,Christina.Tucker@transport.gov.xx,Transport,Consultant,Victoria,0462318784,06-Mar-1967,14-Aug-2018,-37.805952059660044,144.745798777144
E600204,Gloria,Smith,74 Keystone Crescent,Kew East,Australia,3102,0431587560,Gloria.Smith@dpc.gov.xx,Premier and Cabient,Consultant,Patricia,04597022023,25-Oct-1978,03-May-2018,-37.78604883046531,145.0618198002839
E600205,Brett,Thompson,102 Emu Road,Maidstone,Australia,3019,0469730506,Brett.Thompson@delwp.gov.xx,"Environment, Land, Water and Planning",Team Leader,Wendy,04662083185,29-Apr-1985,10-Apr-2017,-37.77980999107609,144.88166649715956
E600206,Tracy,Jenkins,29 Riggall Street,Broadmeadows,Australia,3047,0461744500,Tracy.Jenkins@dtf.gov.xx,Treasury and Finance,Operations,William,04540154231,12-Sep-1984,31-Aug-2015,-37.673979420026654,144.91909783126283
E600207,Timothy,Trujillo,31 Fortitude Drive,Truganina,Australia,3029,0446521596,Timothy.Trujillo@health.gov.xx,Health,Advisor,Joshua,04539808857,15-Nov-1981,14-Apr-2017,-37.82883687431329,144.70773061239765
E600208,Ryan,Webb,73 Derwent Street,Newport,Australia,3015,0442945669,Ryan.Webb@education.gov.xx,Education and Training,Operations,Bethany,04120744344,04-Sep-1990,03-Jul-2016,-37.844288399999996,144.88238629806187
E600209,Justin,Waters,108 Marker Road,Melbourne Airport,Australia,3045,0473101468,Justin.Waters@health.gov.xx,Health,Administator,Kenneth,04179407802,24-Jan-1987,25-Jun-2017,-37.66701745027485,144.85692507145578
E600210,Krystal,Jordan,94 Sherlowe Crescent,Viewbank,Australia,3085,0440659011,Krystal.Jordan@transport.gov.xx,Transport,Coordinator,Maria,04576981154,25-Dec-1959,17-Nov-2014,-37.731558767329325,145.09916249027486
